Id_Jogo,link_jogo,Torneio,Horario,Time1,Gol_T1,Gol_T2,Time2
dzdeHQHs,https://www.flashscore.com.br/jogo/dzdeHQHs/#/resumo-de-jogo,TURQUIA# 1. Lig (2ª Divisão),25/03/2023 07:30,Tuzlaspor,0,0,Goztepe
OSnkZqhQ,https://www.flashscore.com.br/jogo/OSnkZqhQ/#/resumo-de-jogo,ÍNDIA# I-League 2,25/03/2023 07:30,Ambernath,0,0,Ara
S6Obcug7,https://www.flashscore.com.br/jogo/S6Obcug7/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 6,25/03/2023 08:00,Torrellano,0,0,Villarreal C
8WKqjdug,https://www.flashscore.com.br/jogo/8WKqjdug/#/resumo-de-jogo,POLÔNIA# Ekstraliga Feminina,25/03/2023 08:00,Pogon Tczew F,0,0,Slask F
fTGuixQn,https://www.flashscore.com.br/jogo/fTGuixQn/#/resumo-de-jogo,POLÔNIA# Ekstraliga Feminina,25/03/2023 08:00,Czworka Radom F,0,0,Medyk Konin F
GKS9Ggkj,https://www.flashscore.com.br/jogo/GKS9Ggkj/#/resumo-de-jogo,EUROPA# Europeu Sub-19 - Qualificação - Segunda fase,25/03/2023 08:00,Eslovênia U19,0,0,Itália U19
CrnJmGC3,https://www.flashscore.com.br/jogo/CrnJmGC3/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 08:00,Laos,0,0,Butão
EccuhMA3,https://www.flashscore.com.br/jogo/EccuhMA3/#/resumo-de-jogo,EUROPA# Europeu Sub-17 - Qualificação - Segunda fase,25/03/2023 08:00,Republica Tcheca U17,0,0,Eslováquia U17
IFHimveH,https://www.flashscore.com.br/jogo/IFHimveH/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,Eskilsminne (Swe),0,0,Kristianstad (Swe)
4SeOv4sr,https://www.flashscore.com.br/jogo/4SeOv4sr/#/resumo-de-jogo,POLÔNIA# Liga Central Youth,25/03/2023 08:00,Wisla U19,0,0,Gornik Z. U19
2HlOR4lm,https://www.flashscore.com.br/jogo/2HlOR4lm/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo I,25/03/2023 08:00,Legia II,0,0,Ostroda
Cr6IAhbn,https://www.flashscore.com.br/jogo/Cr6IAhbn/#/resumo-de-jogo,INGLATERRA# Premier League Sub-18,25/03/2023 08:00,Newcastle U18,0,0,Sunderland U18
WdtuOMmC,https://www.flashscore.com.br/jogo/WdtuOMmC/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo I,25/03/2023 08:00,LKS Lodz II,0,0,Legionowo
dMYdOrc1,https://www.flashscore.com.br/jogo/dMYdOrc1/#/resumo-de-jogo,POLÔNIA# Liga Central Youth,25/03/2023 08:00,Pogon Szczecin U19,0,0,Polonia W. U19
dAneliCU,https://www.flashscore.com.br/jogo/dAneliCU/#/resumo-de-jogo,ÁUSTRIA# Bundesliga Feminina,25/03/2023 08:00,Altach/Vorderland F,0,0,Sturm F
4pup6a4i,https://www.flashscore.com.br/jogo/4pup6a4i/#/resumo-de-jogo,ESPANHA# Liga F Feminina,25/03/2023 08:00,Tenerife F,0,0,Huelva F
MJ4h9X6f,https://www.flashscore.com.br/jogo/MJ4h9X6f/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo IV,25/03/2023 08:00,KS Wieczysta Krakow,0,0,Orleta Radzyn
OjDNuy7h,https://www.flashscore.com.br/jogo/OjDNuy7h/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo III,25/03/2023 08:00,Legnica 2,0,0,Gwarek Tarnowskie Gory
SjG0ttwd,https://www.flashscore.com.br/jogo/SjG0ttwd/#/resumo-de-jogo,EUROPA# Premier League da Crimeia,25/03/2023 08:00,TSK Simferopol,0,0,FC Sevastopol
dt5zwZjB,https://www.flashscore.com.br/jogo/dt5zwZjB/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo III,25/03/2023 08:00,Stilon Gorzow,0,0,Rakow 2
f5U1Ik8L,https://www.flashscore.com.br/jogo/f5U1Ik8L/#/resumo-de-jogo,ROMÊNIA# Liga 1 Feminina - Disputa do Título,25/03/2023 08:00,Banat F,0,0,Politehnica Timisoara F
lrU6rQqp,https://www.flashscore.com.br/jogo/lrU6rQqp/#/resumo-de-jogo,AUSTRÁLIA# NPL - Oeste,25/03/2023 08:00,Olympic Kingsway,0,0,Floreat Athena
SCPsTEII,https://www.flashscore.com.br/jogo/SCPsTEII/#/resumo-de-jogo,BELARUS# Vysshaya Liga Feminina,25/03/2023 08:00,Dnepr Mogilev F,0,0,Dynamo Brest F
h27xSyI2,https://www.flashscore.com.br/jogo/h27xSyI2/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,FC Arges (Rou),0,0,Steaua Bucuresti (Rou)
0fT5xQ1O,https://www.flashscore.com.br/jogo/0fT5xQ1O/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Branco,25/03/2023 08:00,Ankaraspor,0,0,Afyonspor
KYvRa6rG,https://www.flashscore.com.br/jogo/KYvRa6rG/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,Podbeskidzie (Pol),0,0,Piast (Pol)
WEykt82a,https://www.flashscore.com.br/jogo/WEykt82a/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Branco,25/03/2023 08:00,Bayburt,0,0,Nazillispor
Sl7RtxYp,https://www.flashscore.com.br/jogo/Sl7RtxYp/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,Orebro Syr. (Swe),0,0,Syrianska (Swe)
lj8FdTnt,https://www.flashscore.com.br/jogo/lj8FdTnt/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Branco,25/03/2023 08:00,Duzcespor,0,0,Arnavutkoy Bl.
ljnpslmg,https://www.flashscore.com.br/jogo/ljnpslmg/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Branco,25/03/2023 08:00,Erokspor,0,0,Batman Petrolspor
A5zguSH5,https://www.flashscore.com.br/jogo/A5zguSH5/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Branco,25/03/2023 08:00,Inegolspor,0,0,Soma Spor
vuucvnXB,https://www.flashscore.com.br/jogo/vuucvnXB/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Branco,25/03/2023 08:00,Menemenspor,0,0,Isparta 32 Spor
CUW9ypHU,https://www.flashscore.com.br/jogo/CUW9ypHU/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Branco,25/03/2023 08:00,Tarsus,0,0,Bursaspor
pryjnonK,https://www.flashscore.com.br/jogo/pryjnonK/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,Astrakhan (Rus),0,0,FK Elista (Rus)
fReGLxRh,https://www.flashscore.com.br/jogo/fReGLxRh/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Vermelho,25/03/2023 08:00,Balikesirspor,0,0,Serik Belediyespor
bko63eBO,https://www.flashscore.com.br/jogo/bko63eBO/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Vermelho,25/03/2023 08:00,Fethiyespor,0,0,Kocaelispor
GtpPJGe5,https://www.flashscore.com.br/jogo/GtpPJGe5/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Vermelho,25/03/2023 08:00,Kirklarelispor,0,0,1928 Bucaspor
SUGFoYnD,https://www.flashscore.com.br/jogo/SUGFoYnD/#/resumo-de-jogo,ALEMANHA# Playoffs da Bundesliga de Juniores - Lugares,25/03/2023 08:00,Hoffenheim U19,0,0,Stuttgart U19
IVw1w6nI,https://www.flashscore.com.br/jogo/IVw1w6nI/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Branco,25/03/2023 08:00,Amedspor,0,0,Corum
O6mXHfQH,https://www.flashscore.com.br/jogo/O6mXHfQH/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Vermelho,25/03/2023 08:00,Pazarspor,0,0,Kirsehir Belediyespor
tOiCMIBn,https://www.flashscore.com.br/jogo/tOiCMIBn/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Vermelho,25/03/2023 08:00,Usakspor,0,0,Sariyer
8veNwewU,https://www.flashscore.com.br/jogo/8veNwewU/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,Belshina (Blr),0,0,Dnepr Mogilev (Blr)
n1h8Nbdt,https://www.flashscore.com.br/jogo/n1h8Nbdt/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Vermelho,25/03/2023 08:00,Vanspor FK,0,0,Karacabey Belediyespor
xjoLKdta,https://www.flashscore.com.br/jogo/xjoLKdta/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Vermelho,25/03/2023 08:00,Zonguldak,0,0,Etimesgut
Q7g95v5n,https://www.flashscore.com.br/jogo/Q7g95v5n/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,V. Haugesund (Nor),0,0,OS (Nor)
ziSnlKuB,https://www.flashscore.com.br/jogo/ziSnlKuB/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,Tvaaker (Swe),0,0,Varbergs GIF (Swe)
QDzAHA70,https://www.flashscore.com.br/jogo/QDzAHA70/#/resumo-de-jogo,TURQUIA# TFF 3. Lig - Grupo 1,25/03/2023 08:00,Belediye Derince,0,0,52 Orduspor
zTTxPhFQ,https://www.flashscore.com.br/jogo/zTTxPhFQ/#/resumo-de-jogo,TURQUIA# TFF 3. Lig - Grupo 1,25/03/2023 08:00,Hacettepe 1945,0,0,Yeni Amasyaspor
hYLIzZ69,https://www.flashscore.com.br/jogo/hYLIzZ69/#/resumo-de-jogo,TURQUIA# TFF 3. Lig - Grupo 2,25/03/2023 08:00,Bayrampasa,0,0,Ayvalikgucu
niXpoKms,https://www.flashscore.com.br/jogo/niXpoKms/#/resumo-de-jogo,TURQUIA# TFF 3. Lig - Grupo 3,25/03/2023 08:00,Akhisarspor,0,0,Siirt Ozel
baSrfZje,https://www.flashscore.com.br/jogo/baSrfZje/#/resumo-de-jogo,UCRÂNIA# Campeonato Feminino,25/03/2023 08:00,Mariupol F,0,0,Dnipro-1 F
6LRVX305,https://www.flashscore.com.br/jogo/6LRVX305/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,Strømmen (Nor),0,0,Halden (Nor)
hhOiq3Dk,https://www.flashscore.com.br/jogo/hhOiq3Dk/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,Siauliai FA (Ltu),0,0,Metta/LU (Lat)
Kbn24ydI,https://www.flashscore.com.br/jogo/Kbn24ydI/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Vermelho,25/03/2023 08:00,Trabzon FK,0,0,Ankara Demirspor
zmrtrUXn,https://www.flashscore.com.br/jogo/zmrtrUXn/#/resumo-de-jogo,TURQUIA# 2. Lig (3ª Divisão) - Grupo Branco,25/03/2023 08:00,24 Erzincanspor,0,0,Sanliurfaspor
vkKmpqbq,https://www.flashscore.com.br/jogo/vkKmpqbq/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,Pirin Blagoevgrad (Bul),0,0,Vitosha Bistritsa (Bul)
bsugHjLT,https://www.flashscore.com.br/jogo/bsugHjLT/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,Inter Turku (Fin),0,0,Gnistan (Fin)
dAAb9S6q,https://www.flashscore.com.br/jogo/dAAb9S6q/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,Nizhny Novgorod (Rus),0,0,Khimik (Rus)
2iDLLqq0,https://www.flashscore.com.br/jogo/2iDLLqq0/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:00,Maribor (Slo),0,0,Lok. Zagreb (Cro)
WQTV1452,https://www.flashscore.com.br/jogo/WQTV1452/#/resumo-de-jogo,ZIMBÁBUE# Premier Soccer League,25/03/2023 08:00,Ngezi Platinum,0,0,CAPS Utd
ldZhPOse,https://www.flashscore.com.br/jogo/ldZhPOse/#/resumo-de-jogo,POLÔNIA# Liga Central Youth,25/03/2023 08:15,Korona U19,0,0,Jagiellonia U19
QmsyyIpp,https://www.flashscore.com.br/jogo/QmsyyIpp/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo II,25/03/2023 08:30,Vineta W.,0,0,Sroda
S2GOxFNk,https://www.flashscore.com.br/jogo/S2GOxFNk/#/resumo-de-jogo,ESPANHA# Primera Federación - Feminina,25/03/2023 08:30,Cordoba F,0,0,La Coruna F
xWSxSM4j,https://www.flashscore.com.br/jogo/xWSxSM4j/#/resumo-de-jogo,RÚSSIA# FNL 2 - Grupo 1,25/03/2023 08:30,Nalchik,0,0,Dynamo Stavropol
bcFvGjGT,https://www.flashscore.com.br/jogo/bcFvGjGT/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:30,Göteborg (Swe),0,0,Sarpsborg 08 (Nor)
jJYp6J4E,https://www.flashscore.com.br/jogo/jJYp6J4E/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 08:30,JJK Jyvaskyla (Fin),0,0,Vaajakoski (Fin)
Y7uKdbeE,https://www.flashscore.com.br/jogo/Y7uKdbeE/#/resumo-de-jogo,ALEMANHA# Playoffs da Bundesliga de Juniores - Lugares,25/03/2023 08:30,Magdeburg U19,0,0,RB Leipzig U19
xS62fZJr,https://www.flashscore.com.br/jogo/xS62fZJr/#/resumo-de-jogo,ITÁLIA# Série A - Feminina - Grupo de Rebaixamento,25/03/2023 08:30,Sampdoria F,0,0,Como F
KzxQE7xC,https://www.flashscore.com.br/jogo/KzxQE7xC/#/resumo-de-jogo,DINAMARCA# 2ª Divisão,25/03/2023 08:45,Hellerup,0,0,Brabrand
Qch2OcS3,https://www.flashscore.com.br/jogo/Qch2OcS3/#/resumo-de-jogo,GRÉCIA# Superliga 2,25/03/2023 08:45,AEK B,0,0,Smyrnis
tYrSfxQQ,https://www.flashscore.com.br/jogo/tYrSfxQQ/#/resumo-de-jogo,ALEMANHA# Playoffs da Bundesliga de Juniores - Lugares,25/03/2023 09:00,Kiel U19,0,0,Hamburger SV U19
GQ9Fscxt,https://www.flashscore.com.br/jogo/GQ9Fscxt/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo III,25/03/2023 09:00,Nysa,0,0,Warta Gorzow
KhoHEvUG,https://www.flashscore.com.br/jogo/KhoHEvUG/#/resumo-de-jogo,REPÚBLICA TCHECA# Liga Sub-19,25/03/2023 09:00,Ceske Budejovice U19,0,0,Slovacko U19
zeYXafVG,https://www.flashscore.com.br/jogo/zeYXafVG/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Orduspor 1967 (Tur),0,0,Giresunspor (Tur)
GOAdeCkM,https://www.flashscore.com.br/jogo/GOAdeCkM/#/resumo-de-jogo,ESPANHA# Tercera RFEF - Grupo 12,25/03/2023 09:00,Panaderia,0,0,CD Marino
Gtt62VyK,https://www.flashscore.com.br/jogo/Gtt62VyK/#/resumo-de-jogo,DINAMARCA# Copa da Dinamarca - Feminina,25/03/2023 09:00,Fortuna Hjorring F,0,0,Koge F
nT2UdMsk,https://www.flashscore.com.br/jogo/nT2UdMsk/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Sotra (Nor),0,0,Bjarg (Nor)
n1lbZ4CG,https://www.flashscore.com.br/jogo/n1lbZ4CG/#/resumo-de-jogo,RÚSSIA# FNL 2 - Grupo 1,25/03/2023 09:00,Mashuk,0,0,Alania 2
2spOeIAK,https://www.flashscore.com.br/jogo/2spOeIAK/#/resumo-de-jogo,ALEMANHA# Playoffs da Bundesliga de Juniores - Lugares,25/03/2023 09:00,Paderborn U19,0,0,Hannover U19
zy4j44kF,https://www.flashscore.com.br/jogo/zy4j44kF/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Metalist 1925 (Ukr),0,0,Chaika (Ukr)
EPaa21sn,https://www.flashscore.com.br/jogo/EPaa21sn/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,SK Gjovik-Lyn (Nor),0,0,Fram (Nor)
GjXfAiU2,https://www.flashscore.com.br/jogo/GjXfAiU2/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,IFK Hassleholm (Swe),0,0,Eslov (Swe)
pChOKz2N,https://www.flashscore.com.br/jogo/pChOKz2N/#/resumo-de-jogo,ALEMANHA# Oberliga NOFV Sul,25/03/2023 09:00,Bautzen,0,0,SV 1890 Westerhausen
dzQpbRG9,https://www.flashscore.com.br/jogo/dzQpbRG9/#/resumo-de-jogo,CROÁCIA# Druga NL,25/03/2023 09:00,Trnje,0,0,Marsonia
AFo1VmiH,https://www.flashscore.com.br/jogo/AFo1VmiH/#/resumo-de-jogo,DINAMARCA# 3ª Divisão,25/03/2023 09:00,Dalum IF,0,0,Næsby
dzl5nbtU,https://www.flashscore.com.br/jogo/dzl5nbtU/#/resumo-de-jogo,ALEMANHA# Liga Regional Nordeste,25/03/2023 09:00,Lichtenberg,0,0,Babelsberg
WILenbAN,https://www.flashscore.com.br/jogo/WILenbAN/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Angelholm (Swe),0,0,BK Astrio (Swe)
tOm2YORM,https://www.flashscore.com.br/jogo/tOm2YORM/#/resumo-de-jogo,RÚSSIA# FNL 2 - Grupo 1,25/03/2023 09:00,Kholding,0,0,Maykop
Mu8mBsTr,https://www.flashscore.com.br/jogo/Mu8mBsTr/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Kjelsås (Nor),0,0,Byåsen (Nor)
Wpf56Kkt,https://www.flashscore.com.br/jogo/Wpf56Kkt/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Baerum Sportsklubb (Nor),0,0,Asker (Nor)
jqxhM1MK,https://www.flashscore.com.br/jogo/jqxhM1MK/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,F. Voronezh (Rus),0,0,F. Voronezh U19 (Rus)
Uy8wB0sP,https://www.flashscore.com.br/jogo/Uy8wB0sP/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Hammarby (Swe),0,0,Honka (Fin)
fekkt0G9,https://www.flashscore.com.br/jogo/fekkt0G9/#/resumo-de-jogo,ALEMANHA# Oberliga Bremen,25/03/2023 09:00,Bremen III,0,0,Geestemunde
dScEcla9,https://www.flashscore.com.br/jogo/dScEcla9/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Helsingborg (Swe),0,0,AIK Stockholm (Swe)
zeplkQyi,https://www.flashscore.com.br/jogo/zeplkQyi/#/resumo-de-jogo,QUÊNIA# Superliga,25/03/2023 09:00,Kisumu All-Stars,0,0,Shabana
vTAUcIui,https://www.flashscore.com.br/jogo/vTAUcIui/#/resumo-de-jogo,QUÊNIA# Superliga,25/03/2023 09:00,Assad,0,0,Coastal Heroes
2qyjyynC,https://www.flashscore.com.br/jogo/2qyjyynC/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Egersunds (Nor),0,0,Brodd (Nor)
d4opj6Mp,https://www.flashscore.com.br/jogo/d4opj6Mp/#/resumo-de-jogo,QUÊNIA# Superliga,25/03/2023 09:00,Vihiga United,0,0,Naivas FC
hIJPpurD,https://www.flashscore.com.br/jogo/hIJPpurD/#/resumo-de-jogo,BÓSNIA E HERZEGOVINA# Prva Liga - RS,25/03/2023 09:00,Zeljeznicar Banja Luka,0,0,Sutjeska Foca
GYs3PYh0,https://www.flashscore.com.br/jogo/GYs3PYh0/#/resumo-de-jogo,NORUEGA# Divisão 1 Feminina,25/03/2023 09:00,Fyllingsdalen F,0,0,Kil/Hemne F
tfK4u0h2,https://www.flashscore.com.br/jogo/tfK4u0h2/#/resumo-de-jogo,EUROPA# Premier League da Crimeia,25/03/2023 09:00,Kyzyltash,0,0,Rubin Yalta
S4HpWvlp,https://www.flashscore.com.br/jogo/S4HpWvlp/#/resumo-de-jogo,EUROPA# Europeu Sub-17 - Qualificação - Segunda fase,25/03/2023 09:00,Inglaterra U17,0,0,Irlanda do Norte U17
hldqitQ9,https://www.flashscore.com.br/jogo/hldqitQ9/#/resumo-de-jogo,EUROPA# Europeu Sub-17 - Qualificação - Segunda fase,25/03/2023 09:00,Bélgica U17,0,0,Croácia U17
KrSeLU57,https://www.flashscore.com.br/jogo/KrSeLU57/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Torn (Swe),0,0,Nosaby IF (Swe)
OboBNCNC,https://www.flashscore.com.br/jogo/OboBNCNC/#/resumo-de-jogo,NORUEGA# Divisão 1 Feminina,25/03/2023 09:00,Honefoss F,0,0,Ovrevoll Hosle F
QuLaoIPT,https://www.flashscore.com.br/jogo/QuLaoIPT/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Trollhättan (Swe),0,0,Orebro Syr. (Swe)
t4mxH4jD,https://www.flashscore.com.br/jogo/t4mxH4jD/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Ull/Kisa (Nor),0,0,Grorud (Nor)
Q5Massr2,https://www.flashscore.com.br/jogo/Q5Massr2/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Spartak (Bul),0,0,Dobrudzha (Bul)
0x2R3R2O,https://www.flashscore.com.br/jogo/0x2R3R2O/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Vellazerimi (Mkd),0,0,Besa 1976 (Mkd)
tE4n5pz9,https://www.flashscore.com.br/jogo/tE4n5pz9/#/resumo-de-jogo,MUNDO# Amistoso Interclubes Feminino,25/03/2023 09:00,Gefle F (Swe),0,0,Enskede F (Swe)
dMA1GlCK,https://www.flashscore.com.br/jogo/dMA1GlCK/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Sibenik (Cro),0,0,Zrinjski (Bih)
OGnZ5mEd,https://www.flashscore.com.br/jogo/OGnZ5mEd/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Veres-Rivne (Ukr),0,0,Karpaty Lviv (Ukr)
UgcM1OiK,https://www.flashscore.com.br/jogo/UgcM1OiK/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Sirius (Swe),0,0,Örebro (Swe)
UFSLB6c9,https://www.flashscore.com.br/jogo/UFSLB6c9/#/resumo-de-jogo,POLÔNIA# Divisão 2,25/03/2023 09:00,Pruszkow,0,0,Elblag
xSlclAl1,https://www.flashscore.com.br/jogo/xSlclAl1/#/resumo-de-jogo,REPÚBLICA TCHECA# Liberecky KP,25/03/2023 09:00,Skalice u C.Lipy,0,0,Mimon
hGIrtRsL,https://www.flashscore.com.br/jogo/hGIrtRsL/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Zalaegerszeg (Hun),0,0,TSC Backa Topola (Srb)
zu068mHs,https://www.flashscore.com.br/jogo/zu068mHs/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,Zira (Aze),0,0,Shamakhi (Aze)
nFNerNSe,https://www.flashscore.com.br/jogo/nFNerNSe/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,SalPa (Fin),0,0,PK-35 (Fin)
drhxWjl1,https://www.flashscore.com.br/jogo/drhxWjl1/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:00,P-Iirot Rauma (Fin),0,0,Tampere Utd (Fin)
SC10sK7G,https://www.flashscore.com.br/jogo/SC10sK7G/#/resumo-de-jogo,POLÔNIA# III Liga - Grupo II,25/03/2023 09:00,Unia Swarzedz,0,0,Zawisza
nu9vWuai,https://www.flashscore.com.br/jogo/nu9vWuai/#/resumo-de-jogo,REPÚBLICA TCHECA# Liga Sub-19,25/03/2023 09:15,Pribram U19,0,0,Karvina U19
A5AkPXn7,https://www.flashscore.com.br/jogo/A5AkPXn7/#/resumo-de-jogo,BULGÁRIA# Terceira Liga - Noroeste,25/03/2023 09:30,Pavlikeni,0,0,Boruna
AwC2Y6PD,https://www.flashscore.com.br/jogo/AwC2Y6PD/#/resumo-de-jogo,INGLATERRA# National League South (6ª Divisão),25/03/2023 09:30,Slough,0,0,Ebbsfleet
QmXcl9U3,https://www.flashscore.com.br/jogo/QmXcl9U3/#/resumo-de-jogo,TUNÍSIA# Ligue 2,25/03/2023 09:30,Zarzis,0,0,Jeunesse Sportive
INTkjVai,https://www.flashscore.com.br/jogo/INTkjVai/#/resumo-de-jogo,TUNÍSIA# Ligue 2,25/03/2023 09:30,Stade Gabesien,0,0,Msaken
GIk7RoNj,https://www.flashscore.com.br/jogo/GIk7RoNj/#/resumo-de-jogo,TUNÍSIA# Ligue 2,25/03/2023 09:30,SS Sfaxien,0,0,Hammam-Lif
pzayX7aT,https://www.flashscore.com.br/jogo/pzayX7aT/#/resumo-de-jogo,TUNÍSIA# Ligue 2,25/03/2023 09:30,Sporting Ben Arous,0,0,Gafsa
WQXgkkFc,https://www.flashscore.com.br/jogo/WQXgkkFc/#/resumo-de-jogo,TUNÍSIA# Ligue 2,25/03/2023 09:30,AS Djerba,0,0,Kalaa
x8v5vCZk,https://www.flashscore.com.br/jogo/x8v5vCZk/#/resumo-de-jogo,MUNDO# Amistoso Internacional,25/03/2023 09:30,Myanmar,0,0,Quirguistão
StLpQDX0,https://www.flashscore.com.br/jogo/StLpQDX0/#/resumo-de-jogo,BULGÁRIA# Terceira Liga - Noroeste,25/03/2023 09:30,Yantra Polski Trambesh,0,0,Juventus Malchika
xSj3SR7p,https://www.flashscore.com.br/jogo/xSj3SR7p/#/resumo-de-jogo,TUNÍSIA# Ligue 2,25/03/2023 09:30,EM Mahdia,0,0,Moknine
lh10oO39,https://www.flashscore.com.br/jogo/lh10oO39/#/resumo-de-jogo,BULGÁRIA# Terceira Liga - Noroeste,25/03/2023 09:30,Lok. Dryanovo,0,0,Etar II
fV1dn4l3,https://www.flashscore.com.br/jogo/fV1dn4l3/#/resumo-de-jogo,BULGÁRIA# Terceira Liga - Noroeste,25/03/2023 09:30,Mezdra,0,0,Lok. Gorna
xYcFaxV2,https://www.flashscore.com.br/jogo/xYcFaxV2/#/resumo-de-jogo,ESPANHA# Primera Federación - Feminina,25/03/2023 09:30,Granada F,0,0,Athletic Bilbao B F
dArqJpOf,https://www.flashscore.com.br/jogo/dArqJpOf/#/resumo-de-jogo,MUNDO# Amistoso Interclubes,25/03/2023 09:30,Poli Iasi (Rou),0,0,Botosani (Rou)
0S44prJF,https://www.flashscore.com.br/jogo/0S44prJF/#/resumo-de-jogo,BULGÁRIA# Terceira Liga - Noroeste,25/03/2023 09:30,OFK Levski,0,0,Bdin Vidin
KGHxSZ2l,https://www.flashscore.com.br/jogo/KGHxSZ2l/#/resumo-de-jogo,BULGÁRIA# Terceira Liga - Noroeste,25/03/2023 09:30,Akademik Svishtov,0,0,Vihar Slavyanovo
QPrt2gXg,https://www.flashscore.com.br/jogo/QPrt2gXg/#/resumo-de-jogo,ALEMANHA# Playoffs da Bundesliga de Juniores - Lugares,25/03/2023 09:30,Rostock U19,0,0,Union Berlin U19
